dt,main_weather,weather_desc,icon_code,sunrise,sunset,temp,visibility,wind_speed,wind_deg,timestamp
1679945102,Clouds,"broken clouds",NULL,1679897490,1679942963,280.91,10000,4.63,150,1679945103
1679945404,Clouds,"broken clouds",NULL,1679897490,1679942963,280.91,10000,4.63,150,1679945404
1679945702,Clouds,"broken clouds",NULL,1679897490,1679942963,280.56,10000,4.63,150,1679945702
1679946003,Clouds,"broken clouds",NULL,1679897490,1679942963,280.56,10000,4.63,150,1679946002
1679946302,Clouds,"broken clouds",NULL,1679897490,1679942963,280.56,10000,4.12,140,1679946302
1679946602,Clouds,"broken clouds",NULL,1679897490,1679942963,280.65,10000,4.12,140,1679946603
1679946902,Clouds,"broken clouds",NULL,1679897490,1679942963,280.65,10000,4.12,140,1679946903
1679947204,Clouds,"broken clouds",NULL,1679897490,1679942963,280.66,10000,4.12,140,1679947204
1679947502,Clouds,"broken clouds",NULL,1679897490,1679942963,280.66,10000,4.12,140,1679947502
1679947802,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.12,140,1679947803
1679948102,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.12,140,1679948103
1679948402,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.63,150,1679948403
1679948702,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.63,150,1679948702
1679949003,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.63,150,1679949004
1679949302,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.63,150,1679949302
1679949602,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.63,150,1679949602
1679949902,Clouds,"broken clouds",NULL,1679897490,1679942963,280.58,10000,4.63,150,1679949902
1679950202,Clouds,"broken clouds",NULL,1679897490,1679942963,280.69,10000,4.63,150,1679950202
1679950501,Clouds,"broken clouds",NULL,1679897490,1679942963,280.69,10000,4.63,150,1679950502
1679950804,Clouds,"broken clouds",NULL,1679897490,1679942963,280.77,10000,4.63,150,1679950805
1679951102,Clouds,"broken clouds",NULL,1679897490,1679942963,280.66,10000,4.63,150,1679951102
1679951402,Clouds,"broken clouds",NULL,1679897490,1679942963,280.66,10000,4.63,150,1679951402
1679951702,Clouds,"broken clouds",NULL,1679897490,1679942963,280.66,10000,4.63,150,1679951702
1679952002,Clouds,"broken clouds",NULL,1679897490,1679942963,280.39,10000,5.14,160,1679952002
1679952302,Clouds,"broken clouds",NULL,1679897490,1679942963,280.39,10000,5.14,160,1679952302
1679952602,Clouds,"broken clouds",NULL,1679897490,1679942963,280.39,10000,5.14,160,1679952603
1679952902,Clouds,"broken clouds",NULL,1679897490,1679942963,280.87,10000,5.14,160,1679952902
1679953202,Clouds,"broken clouds",NULL,1679897490,1679942963,280.87,10000,5.14,160,1679953202
1679953502,Clouds,"broken clouds",NULL,1679897490,1679942963,280.87,10000,5.14,160,1679953503
1679953802,Clouds,"broken clouds",NULL,1679897490,1679942963,280.87,10000,5.14,160,1679953803
1679954101,Clouds,"broken clouds",NULL,1679897490,1679942963,280.87,10000,5.14,160,1679954102
1679954402,Clouds,"broken clouds",NULL,1679897490,1679942963,280.9,10000,5.14,160,1679954402
1679954701,Clouds,"broken clouds",NULL,1679897490,1679942963,281.05,10000,5.14,160,1679954702
1679955002,Clouds,"broken clouds",NULL,1679897490,1679942963,281.05,10000,5.14,160,1679955002
1679955302,Clouds,"broken clouds",NULL,1679897490,1679942963,281.05,10000,5.14,160,1679955302
1679955602,Clouds,"broken clouds",NULL,1679897490,1679942963,281.01,10000,5.14,150,1679955602
1679955902,Clouds,"broken clouds",NULL,1679897490,1679942963,281.01,10000,5.14,150,1679955902
1679956202,Clouds,"broken clouds",NULL,1679897490,1679942963,281.01,10000,5.14,150,1679956203
1679956502,Rain,"light rain",NULL,1679897490,1679942963,281.01,10000,5.14,150,1679956502
1679956802,Rain,"light rain",NULL,1679897490,1679942963,281.08,10000,5.14,150,1679956802
1679957102,Rain,"light rain",NULL,1679897490,1679942963,281.08,10000,4.12,150,1679957102
1679957402,Rain,"light rain",NULL,1679897490,1679942963,280.94,10000,4.12,150,1679957402
1679957701,Rain,"light rain",NULL,1679897490,1679942963,280.94,10000,4.12,150,1679957702
1679958005,Rain,"light rain",NULL,1679983744,1680029471,280.97,10000,4.12,150,1679958004
1679958302,Rain,"light rain",NULL,1679983744,1680029471,281.13,10000,4.12,150,1679958302
1679958602,Rain,"light rain",NULL,1679983744,1680029471,281.13,10000,4.12,150,1679958602
1679958902,Rain,"light rain",NULL,1679983744,1680029471,281.13,10000,4.12,150,1679958902
1679959202,Rain,"moderate rain",NULL,1679983744,1680029471,281.65,10000,6.17,160,1679959202
1679959502,Rain,"moderate rain",NULL,1679983744,1680029471,281.65,10000,6.17,160,1679959503
1679959803,Rain,"moderate rain",NULL,1679983744,1680029471,281.65,10000,6.17,160,1679959804
1679960102,Rain,"moderate rain",NULL,1679983744,1680029471,281.53,10000,6.17,160,1679960102
1679960402,Rain,"moderate rain",NULL,1679983744,1680029471,281.53,10000,6.17,160,1679960402
1679960702,Rain,"light rain",NULL,1679983744,1680029471,281.53,10000,5.14,140,1679960702
1679961002,Rain,"moderate rain",NULL,1679983744,1680029471,281.67,10000,5.14,140,1679961002
1679961302,Rain,"moderate rain",NULL,1679983744,1680029471,281.67,10000,5.14,140,1679961302
1679961604,Rain,"moderate rain",NULL,1679983744,1680029471,281.67,10000,5.14,140,1679961604
1679961902,Rain,"moderate rain",NULL,1679983744,1680029471,281.67,10000,5.14,140,1679961902
1679962202,Rain,"moderate rain",NULL,1679983744,1680029471,281.75,10000,5.14,140,1679962202
1679962502,Rain,"light rain",NULL,1679983744,1680029471,281.75,10000,5.14,140,1679962502
1679962802,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.12,150,1679962802
1679963102,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.12,150,1679963103
1679963403,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.12,150,1679963403
1679963702,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.12,150,1679963703
1679964001,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.12,150,1679964002
1679964302,Rain,"light rain",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679964302
1679964602,Rain,"light rain",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679964602
1679964902,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679964902
1679965204,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679965204
1679965502,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679965502
1679965801,Rain,"light rain",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679965802
1679966102,Rain,"light rain",NULL,1679983744,1680029471,281.6,6000,4.63,150,1679966102
1679966401,Rain,"light rain",NULL,1679983744,1680029471,281.74,9000,4.12,140,1679966402
1679966702,Rain,"light rain",NULL,1679983744,1680029471,281.74,9000,4.12,140,1679966702
1679967004,Rain,"light rain",NULL,1679983744,1680029471,281.74,9000,4.12,140,1679967003
1679967302,Rain,"light rain",NULL,1679983744,1680029471,281.62,9000,4.12,140,1679967302
1679967602,Rain,"light rain",NULL,1679983744,1680029471,281.62,9000,4.12,140,1679967602
1679967902,Rain,"moderate rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679967903
1679968202,Rain,"moderate rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679968202
1679968502,Rain,"light rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679968502
1679968804,Rain,"light rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679968804
1679969102,Rain,"light rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679969103
1679969402,Rain,"light rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679969403
1679969702,Rain,"light rain",NULL,1679983744,1680029471,281.62,10000,3.6,140,1679969703
1679970001,Rain,"moderate rain",NULL,1679983744,1680029471,281.82,6000,5.66,210,1679970002
1679970302,Rain,"moderate rain",NULL,1679983744,1680029471,281.82,6000,5.66,210,1679970302
1679970603,Rain,"moderate rain",NULL,1679983744,1680029471,281.82,6000,5.66,210,1679970604
1679970902,Rain,"moderate rain",NULL,1679983744,1680029471,281.71,6000,5.66,210,1679970902
1679971202,Rain,"moderate rain",NULL,1679983744,1680029471,281.71,6000,5.66,210,1679971202
1679971502,Rain,"moderate rain",NULL,1679983744,1680029471,281.71,7000,5.66,210,1679971502
1679971802,Rain,"light rain",NULL,1679983744,1680029471,281.71,7000,5.66,210,1679971802
1679972102,Clouds,"broken clouds",NULL,1679983744,1680029471,281.71,7000,5.66,210,1679972102
1679972401,Clouds,"broken clouds",NULL,1679983744,1680029471,281.72,7000,4.63,190,1679972405
1679972701,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,7000,4.63,190,1679972702
1679973001,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,7000,4.63,190,1679973002
1679973302,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,7000,4.63,190,1679973302
1679973602,Clouds,"broken clouds",NULL,1679983744,1680029471,281.62,10000,5.14,190,1679973603
1679973901,Clouds,"broken clouds",NULL,1679983744,1680029471,281.62,10000,5.14,190,1679973903
1679974202,Clouds,"broken clouds",NULL,1679983744,1680029471,281.62,10000,5.14,190,1679974204
1679974502,Clouds,"broken clouds",NULL,1679983744,1680029471,281.62,10000,5.14,190,1679974502
1679974802,Clouds,"broken clouds",NULL,1679983744,1680029471,281.39,10000,5.14,190,1679974802
1679975102,Rain,"light rain",NULL,1679983744,1680029471,281.53,10000,5.14,190,1679975102
1679975402,Rain,"light rain",NULL,1679983744,1680029471,281.53,10000,5.14,190,1679975402
1679975702,Rain,"light rain",NULL,1679983744,1680029471,281.53,10000,5.14,190,1679975702
1679976004,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.47,140,1679976004
1679976302,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,10000,4.47,142,1679976303
1679976602,Clouds,"broken clouds",NULL,1679983744,1680029471,281.6,10000,4.02,141,1679976603
1679976902,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,4.02,141,1679976903
1679977201,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,8.23,200,1679977202
1679977501,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,8.23,200,1679977502
1679977802,Rain,"light rain",NULL,1679983744,1680029471,281.6,10000,8.23,200,1679977802
1679978101,Rain,"light rain",NULL,1679983744,1680029471,281.5,10000,8.23,200,1679978102
1679978401,Rain,"light rain",NULL,1679983744,1680029471,281.5,10000,8.23,200,1679978402
1679978702,Rain,"light rain",NULL,1679983744,1680029471,281.5,8000,8.23,200,1679978703
1679979002,Rain,"light rain",NULL,1679983744,1680029471,281.43,8000,8.23,200,1679979002
1679979301,Rain,"light rain",NULL,1679983744,1680029471,281.43,8000,8.23,200,1679979302
1679979604,Rain,"light rain",NULL,1679983744,1680029471,281.41,8000,6.17,170,1679979604
1679979901,Rain,"light rain",NULL,1679983744,1680029471,281.41,8000,6.17,170,1679979902
1679980202,Rain,"light rain",NULL,1679983744,1680029471,281.41,8000,6.17,170,1679980202
1679980502,Rain,"light rain",NULL,1679983744,1680029471,281.41,8000,6.17,170,1679980502
1679980802,Rain,"moderate rain",NULL,1679983744,1680029471,281.29,10000,5.66,170,1679980803
1679981102,Rain,"moderate rain",NULL,1679983744,1680029471,281.29,10000,5.66,170,1679981103
1679981402,Rain,"moderate rain",NULL,1679983744,1680029471,281.29,10000,5.66,170,1679981402
1679981701,Rain,"moderate rain",NULL,1679983744,1680029471,281.29,10000,5.66,170,1679981702
1679982002,Rain,"moderate rain",NULL,1679983744,1680029471,281.29,10000,5.66,170,1679982002
1679982302,Clouds,"broken clouds",NULL,1679983744,1680029471,281.16,10000,5.14,190,1679982302
1679982602,Clouds,"broken clouds",NULL,1679983744,1680029471,281.28,10000,5.14,190,1679982603
1679982902,Clouds,"broken clouds",NULL,1679983744,1680029471,281.28,10000,5.14,190,1679982903
1679983205,Clouds,"broken clouds",NULL,1679983744,1680029471,281.32,10000,4.63,160,1679983205
1679983502,Clouds,"broken clouds",NULL,1679983744,1680029471,281.42,10000,4.63,160,1679983502
1679983802,Rain,"light rain",NULL,1679983744,1680029471,281.42,10000,4.63,160,1679983802
1679984102,Rain,"light rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679984102
1679984402,Rain,"moderate rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679984403
1679984702,Rain,"light rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679984703
1679985002,Rain,"light rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679985003
1679985301,Rain,"light rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679985302
1679985602,Rain,"light rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679985602
1679985901,Rain,"moderate rain",NULL,1679983744,1680029471,281.74,10000,8.23,200,1679985902
1679986202,Rain,"moderate rain",NULL,1679983744,1680029471,281.6,10000,8.23,200,1679986202
1679986502,Rain,"moderate rain",NULL,1679983744,1680029471,281.6,10000,8.23,200,1679986502
1679986804,Rain,"moderate rain",NULL,1679983744,1680029471,281.6,10000,4.12,150,1679986804
1679987102,Rain,"moderate rain",NULL,1679983744,1680029471,281.64,10000,4.12,150,1679987103
1679987401,Rain,"moderate rain",NULL,1679983744,1680029471,281.64,10000,4.12,150,1679987402
1679987702,Clouds,"broken clouds",NULL,1679983744,1680029471,281.64,10000,4.12,150,1679987702
1679988002,Clouds,"broken clouds",NULL,1679983744,1680029471,281.83,10000,8.75,190,1679988002
1679988301,Rain,"moderate rain",NULL,1679983744,1680029471,281.83,10000,8.75,190,1679988302
1679988602,Clouds,"broken clouds",NULL,1679983744,1680029471,281.83,10000,8.75,190,1679988604
1679988901,Clouds,"broken clouds",NULL,1679983744,1680029471,281.83,10000,8.75,190,1679988902
1679989202,Clouds,"broken clouds",NULL,1679983744,1680029471,281.83,10000,8.75,190,1679989202
1679989502,Clouds,"broken clouds",NULL,1679983744,1680029471,281.83,10000,9.77,200,1679989502
1679989802,Clouds,"broken clouds",NULL,1679983744,1680029471,281.97,10000,9.77,200,1679989802
1679990101,Clouds,"broken clouds",NULL,1679983744,1680029471,281.97,10000,9.77,200,1679990102
1679990402,Clouds,"broken clouds",NULL,1679983744,1680029471,281.97,10000,9.77,200,1679990404
1679990702,Clouds,"broken clouds",NULL,1679983744,1680029471,282.19,10000,9.77,200,1679990702
1679991002,Clouds,"broken clouds",NULL,1679983744,1680029471,282.19,10000,9.77,200,1679991003
1679991302,Clouds,"broken clouds",NULL,1679983744,1680029471,282.19,10000,9.77,200,1679991303
1679991602,Clouds,"broken clouds",NULL,1679983744,1680029471,282.4,10000,10.8,190,1679991602
1679991902,Clouds,"broken clouds",NULL,1679983744,1680029471,282.4,10000,10.8,190,1679991902
1679992203,Clouds,"broken clouds",NULL,1679983744,1680029471,282.4,10000,10.8,190,1679992203
1679992502,Clouds,"broken clouds",NULL,1679983744,1680029471,282.13,10000,10.8,190,1679992502
1679992803,Clouds,"broken clouds",NULL,1679983744,1680029471,282.13,10000,10.8,190,1679992802
1679993102,Clouds,"broken clouds",NULL,1679983744,1680029471,282.74,10000,11.83,190,1679993103
1679993401,Clouds,"broken clouds",NULL,1679983744,1680029471,282.91,10000,11.83,190,1679993402
1679993702,Clouds,"broken clouds",NULL,1679983744,1680029471,282.91,10000,11.83,190,1679993702
1679994004,Clouds,"broken clouds",NULL,1679983744,1680029471,282.91,10000,11.83,190,1679994004
1679994301,Clouds,"broken clouds",NULL,1679983744,1680029471,283.13,10000,11.83,190,1679994302
1679994602,Clouds,"broken clouds",NULL,1679983744,1680029471,283.2,10000,11.83,190,1679994602
1679994902,Clouds,"broken clouds",NULL,1679983744,1680029471,283.2,10000,11.83,190,1679994902
1679995202,Clouds,"broken clouds",NULL,1679983744,1680029471,283.85,10000,10.8,190,1679995203
1679995502,Clouds,"broken clouds",NULL,1679983744,1680029471,283.85,10000,10.8,190,1679995503
1679995802,Clouds,"broken clouds",NULL,1679983744,1680029471,283.84,10000,10.8,190,1679995802
1679996102,Clouds,"broken clouds",NULL,1679983744,1680029471,284.27,10000,10.8,190,1679996102
1679996402,Clouds,"broken clouds",NULL,1679983744,1680029471,284.24,10000,10.8,190,1679996403
1679996701,Clouds,"broken clouds",NULL,1679983744,1680029471,284.29,10000,10.29,190,1679996702
1679997002,Clouds,"broken clouds",NULL,1679983744,1680029471,284.8,10000,10.29,190,1679997002
1679997302,Clouds,"broken clouds",NULL,1679983744,1680029471,284.8,10000,10.29,190,1679997302
1679997605,Clouds,"broken clouds",NULL,1679983744,1680029471,284.64,10000,10.29,190,1679997605
1679997902,Clouds,"broken clouds",NULL,1679983744,1680029471,284.54,10000,10.29,190,1679997902
1679998202,Clouds,"broken clouds",NULL,1679983744,1680029471,284.54,10000,10.29,190,1679998202
1679998502,Clouds,"broken clouds",NULL,1679983744,1680029471,284.54,10000,10.29,190,1679998502
1679998801,Clouds,"broken clouds",NULL,1679983744,1680029471,284.73,10000,9.77,200,1679998802
1679999102,Clouds,"broken clouds",NULL,1679983744,1680029471,284.73,10000,9.77,200,1679999102
1679999402,Clouds,"broken clouds",NULL,1679983744,1680029471,284.73,10000,9.77,200,1679999403
1679999702,Clouds,"broken clouds",NULL,1679983744,1680029471,284.57,10000,9.77,200,1679999703
1680000002,Clouds,"broken clouds",NULL,1679983744,1680029471,284.57,10000,9.77,200,1680000003
1680000301,Clouds,"broken clouds",NULL,1679983744,1680029471,284.78,10000,8.23,200,1680000302
1680000602,Clouds,"broken clouds",NULL,1679983744,1680029471,284.95,10000,8.23,200,1680000602
1680000902,Clouds,"broken clouds",NULL,1679983744,1680029471,284.95,10000,8.23,200,1680000902
1680001204,Clouds,"broken clouds",NULL,1679983744,1680029471,284.95,10000,8.23,200,1680001204
1680001502,Clouds,"broken clouds",NULL,1679983744,1680029471,284.94,10000,8.23,200,1680001503
1680001802,Clouds,"broken clouds",NULL,1679983744,1680029471,284.96,10000,8.23,200,1680001803
1680002102,Clouds,"broken clouds",NULL,1679983744,1680029471,284.96,10000,8.23,200,1680002102
1680002402,Clouds,"broken clouds",NULL,1679983744,1680029471,284.96,10000,7.2,200,1680002403
1680002702,Clouds,"broken clouds",NULL,1679983744,1680029471,284.96,10000,7.2,200,1680002703
1680003002,Clouds,"broken clouds",NULL,1679983744,1680029471,284.96,10000,7.2,200,1680003002
1680003302,Clouds,"broken clouds",NULL,1679983744,1680029471,285.1,10000,7.2,200,1680003302
1680003602,Clouds,"broken clouds",NULL,1679983744,1680029471,285.1,10000,7.2,200,1680003602
1680003902,Clouds,"broken clouds",NULL,1679983744,1680029471,285.1,10000,7.72,200,1680003902
1680004202,Clouds,"broken clouds",NULL,1679983744,1680029471,285.41,10000,7.72,200,1680004202
1680004502,Clouds,"broken clouds",NULL,1679983744,1680029471,285.41,10000,7.72,200,1680004503
1680004804,Clouds,"broken clouds",NULL,1679983744,1680029471,285.48,10000,7.72,200,1680004804
1680005102,Clouds,"broken clouds",NULL,1679983744,1680029471,285.85,10000,7.72,200,1680005103
1680005402,Clouds,"broken clouds",NULL,1679983744,1680029471,285.88,10000,7.72,200,1680005402
1680005702,Clouds,"broken clouds",NULL,1679983744,1680029471,285.88,10000,7.72,200,1680005702
1680006002,Clouds,"broken clouds",NULL,1679983744,1680029471,286.23,10000,6.69,210,1680006002
1680006302,Clouds,"broken clouds",NULL,1679983744,1680029471,286.23,10000,6.69,210,1680006303
1680006603,Clouds,"broken clouds",NULL,1679983744,1680029471,286.15,10000,6.69,210,1680006603
1680006902,Clouds,"broken clouds",NULL,1679983744,1680029471,286.4,10000,6.69,210,1680006902
1680007202,Clouds,"broken clouds",NULL,1679983744,1680029471,286.59,10000,6.69,210,1680007202
1680007502,Clouds,"broken clouds",NULL,1679983744,1680029471,286.72,10000,7.72,220,1680007502
1680007802,Clouds,"broken clouds",NULL,1679983744,1680029471,286.65,10000,7.72,220,1680007803
1680008102,Clouds,"broken clouds",NULL,1679983744,1680029471,286.65,10000,7.72,220,1680008102
1680008404,Clouds,"broken clouds",NULL,1679983744,1680029471,286.65,10000,7.72,220,1680008404
1680008702,Clouds,"broken clouds",NULL,1679983744,1680029471,286.65,10000,7.72,220,1680008703
1680009002,Clouds,"broken clouds",NULL,1679983744,1680029471,286.65,10000,7.72,220,1680009003
1680009302,Clouds,"broken clouds",NULL,1679983744,1680029471,286.65,10000,7.72,220,1680009303
1680009602,Clouds,"broken clouds",NULL,1679983744,1680029471,286.76,10000,8.23,210,1680009602
1680009902,Clouds,"broken clouds",NULL,1679983744,1680029471,286.76,10000,8.23,210,1680009902
1680010202,Clouds,"broken clouds",NULL,1679983744,1680029471,286.76,10000,8.23,210,1680010203
1680010502,Clouds,"broken clouds",NULL,1679983744,1680029471,286.9,10000,8.23,210,1680010503
1680010802,Clouds,"broken clouds",NULL,1679983744,1680029471,286.84,10000,8.23,210,1680010803
1680011102,Clouds,"broken clouds",NULL,1679983744,1680029471,286.94,10000,6.69,220,1680011102
1680011402,Clouds,"broken clouds",NULL,1679983744,1680029471,287.77,10000,6.69,220,1680011403
1680011702,Clouds,"broken clouds",NULL,1679983744,1680029471,287.77,10000,6.69,220,1680011703
1680012004,Clouds,"broken clouds",NULL,1679983744,1680029471,287.69,10000,6.69,220,1680012004
1680012301,Clouds,"broken clouds",NULL,1679983744,1680029471,287.85,10000,6.69,220,1680012302
1680012602,Clouds,"broken clouds",NULL,1679983744,1680029471,287.85,10000,6.69,220,1680012603
1680012902,Clouds,"broken clouds",NULL,1679983744,1680029471,287.85,10000,6.69,220,1680012903
1680013202,Clouds,"broken clouds",NULL,1679983744,1680029471,288.04,10000,6.69,230,1680013202
1680013502,Clouds,"broken clouds",NULL,1679983744,1680029471,288.04,10000,6.69,230,1680013502
1680013802,Clouds,"broken clouds",NULL,1679983744,1680029471,288.04,10000,6.69,230,1680013803
1680014102,Clouds,"broken clouds",NULL,1679983744,1680029471,288.18,10000,6.69,230,1680014102
1680014402,Clouds,"broken clouds",NULL,1679983744,1680029471,288.34,10000,6.69,230,1680014402
1680014702,Clouds,"broken clouds",NULL,1679983744,1680029471,288.48,10000,6.17,230,1680014702
1680015002,Clouds,"broken clouds",NULL,1679983744,1680029471,288.66,10000,6.17,230,1680015002
1680015302,Clouds,"broken clouds",NULL,1679983744,1680029471,288.66,10000,6.17,230,1680015302
1680015604,Clouds,"broken clouds",NULL,1679983744,1680029471,288.66,10000,6.17,230,1680015604
1680015902,Clouds,"broken clouds",NULL,1679983744,1680029471,288.52,10000,6.17,230,1680015902
1680016202,Clouds,"broken clouds",NULL,1679983744,1680029471,288.52,10000,6.17,230,1680016202
1680016502,Clouds,"broken clouds",NULL,1679983744,1680029471,288.52,10000,6.17,230,1680016502
1680016802,Clouds,"broken clouds",NULL,1679983744,1680029471,288.61,10000,4.63,210,1680016802
1680017102,Clouds,"broken clouds",NULL,1679983744,1680029471,288.61,10000,4.63,210,1680017102
1680017402,Clouds,"broken clouds",NULL,1679983744,1680029471,288.61,10000,4.63,210,1680017403
1680017702,Clouds,"broken clouds",NULL,1679983744,1680029471,288.36,10000,4.63,210,1680017702
1680018002,Clouds,"broken clouds",NULL,1679983744,1680029471,288.29,10000,4.63,210,1680018002
1680018302,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680018302
1680018602,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680018603
1680018902,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680018903
1680019205,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680019205
1680019502,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680019502
1680019802,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680019803
1680020101,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,10000,5.66,220,1680020102
1680020402,Clouds,"broken clouds",NULL,1679983744,1680029471,288.11,10000,5.14,220,1680020402
1680020702,Clouds,"broken clouds",NULL,1679983744,1680029471,288.11,10000,5.14,220,1680020702
1680021001,Clouds,"broken clouds",NULL,1679983744,1680029471,288.11,10000,5.14,220,1680021003
1680021302,Clouds,"broken clouds",NULL,1679983744,1680029471,288.23,10000,5.14,220,1680021302
1680021602,Clouds,"broken clouds",NULL,1679983744,1680029471,288.23,10000,5.14,220,1680021602
1680021902,Clouds,"broken clouds",NULL,1679983744,1680029471,288.23,10000,5.14,220,1680021902
1680022202,Clouds,"broken clouds",NULL,1679983744,1680029471,288.41,10000,5.14,220,1680022203
1680022502,Clouds,"broken clouds",NULL,1679983744,1680029471,288.41,10000,5.14,220,1680022503
1680022805,Clouds,"broken clouds",NULL,1679983744,1680029471,288.48,10000,4.63,210,1680022804
1680023102,Clouds,"broken clouds",NULL,1679983744,1680029471,288.48,10000,4.63,210,1680023102
1680023402,Clouds,"broken clouds",NULL,1679983744,1680029471,288.41,10000,4.63,210,1680023402
1680023702,Clouds,"broken clouds",NULL,1679983744,1680029471,288.41,10000,4.63,210,1680023702
1680024002,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,9000,6.17,220,1680024003
1680024302,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,9000,6.17,220,1680024303
1680024601,Clouds,"broken clouds",NULL,1679983744,1680029471,288.19,9000,6.17,220,1680024603
1680024901,Clouds,"broken clouds",NULL,1679983744,1680029471,287.89,9000,6.17,220,1680024902
1680025201,Clouds,"broken clouds",NULL,1679983744,1680029471,287.81,9000,6.17,220,1680025202
1680025502,Clouds,"broken clouds",NULL,1679983744,1680029471,287.88,10000,6.17,220,1680025502
1680025802,Clouds,"broken clouds",NULL,1679983744,1680029471,287.85,10000,6.17,220,1680025803
1680026101,Clouds,"broken clouds",NULL,1679983744,1680029471,287.85,10000,6.17,220,1680026102
1680026404,Clouds,"overcast clouds",NULL,1679983744,1680029471,287.88,10000,2.68,209,1680026405
1680026702,Clouds,"overcast clouds",NULL,1679983744,1680029471,287.69,10000,2.24,252,1680026702
1680027002,Clouds,"overcast clouds",NULL,1679983744,1680029471,287.69,10000,2.24,252,1680027003
1680027302,Clouds,"broken clouds",NULL,1679983744,1680029471,287.3,10000,3.6,210,1680027303
1680027601,Clouds,"broken clouds",NULL,1679983744,1680029471,287.19,10000,3.6,210,1680027602
1680027902,Clouds,"broken clouds",NULL,1679983744,1680029471,287.19,10000,3.6,210,1680027902
1680028202,Clouds,"broken clouds",NULL,1679983744,1680029471,287.13,10000,3.6,210,1680028202
1680028502,Clouds,"broken clouds",NULL,1679983744,1680029471,286.63,10000,3.6,210,1680028502
1680028802,Clouds,"broken clouds",NULL,1679983744,1680029471,286.63,10000,3.6,210,1680028803
1680029102,Clouds,"broken clouds",NULL,1679983744,1680029471,286.15,10000,3.6,210,1680029103
1680029401,Clouds,"broken clouds",NULL,1679983744,1680029471,286.24,10000,3.6,210,1680029402
1680029702,Clouds,"broken clouds",NULL,1679983744,1680029471,286.24,10000,3.6,210,1680029702
1680030005,Clouds,"broken clouds",NULL,1679983744,1680029471,286.17,10000,2.68,229,1680030005
1680030302,Clouds,"broken clouds",NULL,1679983744,1680029471,286.17,10000,4.02,219,1680030302
1680030602,Clouds,"broken clouds",NULL,1679983744,1680029471,286.29,10000,4.47,189,1680030602
1680030902,Clouds,"broken clouds",NULL,1679983744,1680029471,286.29,10000,4.47,189,1680030903
1680031202,Clouds,"broken clouds",NULL,1679983744,1680029471,286.17,9000,5.66,210,1680031203
